Date,Time,Pond,Pond_Section,Number_FS,Picture,FS_ID,Length_cm,Biomass_mg,Notes
6/21/21,11:35,15,South,Count,Y (3),57,0.367,,
6/21/21,11:35,15,South,Count,Y (3),58,0.400,,
6/21/21,11:35,15,South,Count,Y (3),59,0.352,,
6/21/21,11:35,15,South,Count,Y (3),60,0.353,,
6/21/21,11:35,15,South,Count,Y (3),61,0.368,,
6/21/21,11:35,15,South,Count,Y (3),62,0.357,,
6/21/21,11:35,15,South,Count,Y (3),63,0.346,,
6/21/21,11:35,15,South,Count,Y (3),64,0.399,,
6/21/21,11:35,15,South,Count,Y (3),65,0.428,,
6/21/21,11:35,15,South,Count,Y (3),66,0.368,,
6/21/21,11:35,15,South,Count,Y (3),67,0.405,,
6/21/21,11:35,15,South,Count,Y (3),68,0.322,,
6/21/21,11:35,15,South,Count,Y (3),69,0.321,,
6/21/21,11:35,15,South,Count,Y (3),70,0.415,,
6/21/21,11:35,15,South,Count,Y (3),71,0.444,,
6/21/21,11:35,15,South,Count,Y (3),72,0.343,,
6/21/21,11:35,15,South,Count,Y (3),73,0.393,,
6/21/21,11:35,15,South,Count,Y (3),74,0.274,,
6/21/21,11:35,15,South,Count,Y (3),75,0.423,,
6/21/21,11:35,15,South,Count,Y (3),76,0.425,,
6/21/21,11:35,15,South,Count,Y (3),77,0.312,,
6/21/21,11:35,15,South,Count,Y (3),78,0.356,,
6/21/21,11:35,15,South,Count,Y (3),79,0.382,,
6/21/21,11:35,15,South,Count,Y (3),80,0.387,,
6/21/21,11:35,15,South,Count,Y (3),81,0.356,,
6/21/21,11:35,15,South,Count,Y (3),82,0.284,,
6/21/21,11:35,15,South,Count,Y (3),83,0.328,,
6/21/21,11:35,15,South,Count,Y (3),84,0.327,,
6/21/21,11:35,15,South,Count,Y (3),85,0.386,,
6/21/21,11:35,15,South,Count,Y (3),86,0.351,,
6/21/21,11:35,15,South,Count,Y (3),87,0.302,,
6/21/21,11:35,15,South,Count,Y (3),88,0.321,,
6/21/21,11:35,15,South,Count,Y (3),89,0.354,,
6/21/21,11:35,15,South,Count,Y (3),90,0.304,,
6/21/21,11:35,15,South,Count,Y (3),91,0.290,,
6/21/21,11:35,15,South,Count,Y (3),92,0.300,,
6/21/21,11:35,15,South,Count,Y (3),93,0.295,,
6/21/21,11:35,15,South,Count,Y (3),94,0.297,,
6/21/21,11:35,15,South,Count,Y (3),95,0.318,,
6/21/21,11:35,15,South,Count,Y (3),96,0.266,,
6/21/21,11:35,15,South,Count,Y (3),97,0.442,,
6/21/21,11:35,15,South,Count,Y (3),98,0.273,,
6/21/21,11:35,15,South,Count,Y (3),99,0.366,,
6/21/21,11:35,15,South,Count,Y (3),100,0.372,,
6/21/21,11:35,15,South,Count,Y (3),101,0.410,,
6/21/21,11:35,15,South,Count,Y (3),102,0.274,,
6/21/21,11:35,15,South,Count,Y (3),103,0.238,,
6/21/21,11:35,15,South,Count,Y (3),104,0.306,,
6/21/21,11:35,15,South,Count,Y (3),105,0.306,,
6/21/21,11:35,15,South,Count,Y (3),106,0.376,,
6/21/21,11:35,15,South,Count,Y (3),107,0.377,,
6/21/21,11:35,15,South,Count,Y (3),108,0.345,,
6/21/21,11:35,15,South,Count,Y (3),109,0.325,,
6/21/21,11:35,15,South,Count,Y (3),110,0.253,,
6/21/21,12:20,15,West,Count,Y (2),1,0.448,,
6/21/21,12:20,15,West,Count,Y (2),2,0.398,,
6/21/21,12:20,15,West,Count,Y (2),3,0.279,,
6/21/21,12:20,15,West,Count,Y (2),4,0.259,,
6/21/21,12:20,15,West,Count,Y (2),5,0.352,,
6/21/21,12:20,15,West,Count,Y (2),6,0.409,,
6/21/21,12:20,15,West,Count,Y (2),7,0.417,,
6/21/21,12:20,15,West,Count,Y (2),8,0.394,,
6/21/21,12:20,15,West,Count,Y (2),9,0.362,,
6/21/21,12:20,15,West,Count,Y (2),10,0.334,,
6/21/21,12:20,15,West,Count,Y (2),11,0.367,,
6/21/21,12:20,15,West,Count,Y (2),12,0.304,,
6/21/21,12:20,15,West,Count,Y (2),13,0.380,,
6/21/21,12:20,15,West,Count,Y (2),14,0.342,,
6/21/21,12:20,15,West,Count,Y (2),15,0.316,,
6/21/21,12:20,15,West,Count,Y (2),16,0.338,,
6/21/21,12:20,15,West,Count,Y (2),17,0.379,,
6/21/21,12:20,15,West,Count,Y (2),18,0.286,,
6/21/21,12:20,15,West,Count,Y (2),19,0.338,,
6/21/21,12:20,15,West,Count,Y (2),20,0.410,,
6/21/21,12:20,15,West,Count,Y (2),21,0.380,,
6/21/21,12:20,15,West,Count,Y (2),22,0.323,,
6/21/21,12:20,15,West,Count,Y (2),23,0.305,,
6/21/21,12:20,15,West,Count,Y (2),24,0.330,,
6/21/21,12:20,15,West,Count,Y (2),25,0.315,,
6/21/21,12:20,15,West,Count,Y (2),26,0.406,,
6/21/21,12:20,15,West,Count,Y (2),27,0.387,,
6/21/21,12:20,15,West,Count,Y (2),28,0.320,,
6/21/21,12:20,15,West,Count,Y (2),29,0.252,,
6/21/21,12:20,15,West,Count,Y (2),30,0.399,,
6/21/21,12:20,15,West,Count,Y (2),31,0.444,,
6/21/21,12:20,15,West,Count,Y (2),32,0.364,,
6/21/21,12:20,15,West,Count,Y (2),33,0.408,,
6/21/21,12:20,15,West,Count,Y (2),34,0.342,,
6/21/21,12:20,15,West,Count,Y (2),35,0.266,,
6/21/21,12:20,15,West,Count,Y (2),36,0.350,,
6/21/21,12:20,15,West,Count,Y (2),37,0.386,,
6/21/21,12:20,15,West,Count,Y (2),38,0.452,,
6/21/21,12:20,15,West,Count,Y (2),39,0.344,,
6/21/21,12:20,15,West,Count,Y (2),40,0.386,,
6/21/21,12:20,15,West,Count,Y (2),41,0.349,,
6/21/21,12:20,15,West,Count,Y (2),42,0.349,,
6/21/21,12:20,15,West,Count,Y (2),43,0.355,,
6/21/21,12:20,15,West,Count,Y (2),44,0.274,,
6/21/21,12:20,15,West,Count,Y (2),45,0.284,,
6/21/21,12:20,15,West,Count,Y (2),46,0.333,,
6/21/21,12:20,15,West,Count,Y (2),47,0.342,,
6/21/21,12:20,15,West,Count,Y (2),48,0.332,,
6/21/21,12:20,15,West,Count,Y (2),49,0.430,,
6/21/21,12:20,15,West,Count,Y (2),50,0.241,,
6/21/21,12:20,15,West,Count,Y (2),51,0.176,,
6/21/21,12:20,15,West,Count,Y (2),52,0.236,,
6/21/21,12:20,15,West,Count,Y (2),53,0.266,,
6/21/21,12:20,15,West,Count,Y (2),54,0.369,,
6/21/21,12:20,15,West,Count,Y (2),55,0.317,,
6/21/21,12:20,15,West,Count,Y (2),56,0.382,,
6/21/21,12:20,15,West,Count,Y (2),57,0.357,,
6/21/21,12:20,15,West,Count,Y (2),58,0.330,,
6/21/21,12:20,15,West,Count,Y (2),59,0.355,,
6/21/21,12:20,15,West,Count,Y (2),60,0.321,,
6/21/21,12:20,15,West,Count,Y (2),61,0.392,,
6/21/21,12:20,15,West,Count,Y (2),62,0.378,,
6/21/21,12:20,15,West,Count,Y (2),63,0.349,,
6/21/21,12:20,15,West,Count,Y (2),64,0.300,,
6/21/21,12:20,15,West,Count,Y (2),65,0.252,,
6/21/21,12:20,15,West,Count,Y (2),66,0.237,,
6/21/21,12:20,15,West,Count,Y (2),67,0.257,,
6/21/21,12:20,15,West,Count,Y (2),68,0.240,,
6/21/21,12:20,15,West,Count,Y (2),69,0.248,,
6/21/21,12:20,15,West,Count,Y (2),70,0.345,,
6/21/21,12:20,15,West,Count,Y (2),71,0.263,,
6/21/21,12:20,15,West,Count,Y (2),72,0.414,,
6/21/21,12:20,15,West,Count,Y (2),73,0.327,,
6/21/21,12:20,15,West,Count,Y (2),74,0.347,,
6/21/21,12:20,15,West,Count,Y (2),75,0.223,,
6/21/21,12:20,15,West,Count,Y (2),76,0.244,,
6/21/21,12:20,15,West,Count,Y (2),77,0.321,,
6/21/21,12:20,15,West,Count,Y (2),78,0.364,,
6/21/21,12:20,15,West,Count,Y (2),79,0.217,,
6/21/21,12:20,15,West,Count,Y (2),80,0.259,,
6/21/21,12:20,15,North,Count,Y (2),1,0.456,,
6/21/21,12:20,15,North,Count,Y (2),2,0.454,,
6/21/21,12:20,15,North,Count,Y (2),3,0.393,,
6/21/21,12:20,15,North,Count,Y (2),4,0.352,,
6/21/21,12:20,15,North,Count,Y (2),5,0.348,,
6/21/21,12:20,15,North,Count,Y (2),6,0.322,,
6/21/21,12:20,15,North,Count,Y (2),7,0.334,,
6/21/21,12:20,15,North,Count,Y (2),8,0.333,,
6/21/21,12:20,15,North,Count,Y (2),9,0.310,,
6/21/21,12:20,15,North,Count,Y (2),10,0.397,,
6/21/21,12:20,15,North,Count,Y (2),11,0.340,,
6/21/21,12:20,15,North,Count,Y (2),12,0.314,,
6/21/21,12:20,15,North,Count,Y (2),13,0.384,,
6/21/21,12:20,15,North,Count,Y (2),14,0.379,,
6/21/21,12:20,15,North,Count,Y (2),15,0.382,,
6/21/21,12:20,15,North,Count,Y (2),16,0.353,,
6/21/21,12:20,15,North,Count,Y (2),17,0.374,,
6/21/21,12:20,15,North,Count,Y (2),18,0.366,,
6/21/21,12:20,15,North,Count,Y (2),19,0.337,,
6/21/21,12:20,15,North,Count,Y (2),20,0.359,,
6/21/21,12:20,15,North,Count,Y (2),21,0.453,,
6/21/21,12:20,15,North,Count,Y (2),22,0.342,,
6/21/21,12:20,15,North,Count,Y (2),23,0.388,,
6/21/21,12:20,15,North,Count,Y (2),24,0.331,,
6/21/21,12:20,15,North,Count,Y (2),25,0.406,,
6/21/21,12:20,15,North,Count,Y (2),26,0.376,,
6/21/21,12:20,15,North,Count,Y (2),27,0.357,,
6/21/21,12:20,15,North,Count,Y (2),28,0.321,,
6/21/21,12:20,15,North,Count,Y (2),29,0.378,,
6/21/21,12:20,15,North,Count,Y (2),30,0.425,,
6/21/21,12:20,15,North,Count,Y (2),31,0.432,,
6/21/21,12:20,15,North,Count,Y (2),32,0.390,,
6/21/21,12:20,15,North,Count,Y (2),33,0.451,,
6/21/21,12:20,15,North,Count,Y (2),34,0.330,,
6/21/21,12:20,15,North,Count,Y (2),35,0.369,,
6/21/21,12:20,15,North,Count,Y (2),36,0.363,,
6/21/21,12:20,15,North,Count,Y (2),37,0.383,,
6/21/21,12:20,15,North,Count,Y (2),38,0.318,,
6/21/21,12:20,15,North,Count,Y (2),39,0.426,,
6/21/21,12:20,15,North,Count,Y (2),40,0.323,,
6/21/21,12:20,15,North,Count,Y (2),41,0.338,,
6/21/21,12:20,15,North,Count,Y (2),42,0.346,,
6/21/21,12:20,15,North,Count,Y (2),43,0.306,,
6/21/21,12:20,15,North,Count,Y (2),44,0.414,,
6/21/21,12:20,15,North,Count,Y (2),45,0.341,,
6/21/21,12:20,15,North,Count,Y (2),46,0.439,,
6/21/21,12:20,15,North,Count,Y (2),47,0.386,,
6/21/21,12:20,15,North,Count,Y (2),48,0.399,,
6/21/21,12:20,15,North,Count,Y (2),49,0.349,,
6/21/21,12:20,15,North,Count,Y (2),50,0.311,,
6/21/21,12:20,15,North,Count,Y (2),51,0.385,,
6/21/21,12:20,15,North,Count,Y (2),52,0.354,,
6/21/21,12:20,15,North,Count,Y (2),53,0.465,,
6/21/21,12:20,15,North,Count,Y (2),54,0.428,,
6/21/21,12:20,15,North,Count,Y (2),55,0.352,,
6/21/21,12:20,15,North,Count,Y (2),56,0.408,,
6/21/21,12:20,15,North,Count,Y (2),57,0.299,,
6/21/21,12:20,15,North,Count,Y (2),58,0.280,,
6/21/21,12:20,15,North,Count,Y (2),59,0.252,,
6/21/21,12:20,15,North,Count,Y (2),60,0.272,,
6/21/21,12:20,15,North,Count,Y (2),61,0.330,,
6/21/21,12:20,15,North,Count,Y (2),62,0.363,,
6/21/21,12:20,15,North,Count,Y (2),63,0.341,,
6/21/21,12:20,15,North,Count,Y (2),64,0.338,,
6/21/21,12:20,15,North,Count,Y (2),65,0.279,,
6/21/21,12:20,15,North,Count,Y (2),66,0.306,,
6/21/21,12:20,15,North,Count,Y (2),67,0.353,,
6/21/21,12:20,15,North,Count,Y (2),68,0.324,,
6/21/21,12:20,15,North,Count,Y (2),69,0.313,,
6/21/21,12:20,15,North,Count,Y (2),70,0.362,,
6/21/21,12:20,15,North,Count,Y (2),71,0.299,,
6/21/21,12:20,15,North,Count,Y (2),72,0.206,,
6/21/21,12:20,15,North,Count,Y (2),73,0.267,,
6/21/21,12:20,15,North,Count,Y (2),74,0.311,,
6/21/21,12:20,15,North,Count,Y (2),75,0.336,,
6/21/21,12:20,15,North,Count,Y (2),76,0.355,,
6/21/21,12:20,15,North,Count,Y (2),77,0.377,,
6/21/21,12:20,15,North,Count,Y (2),78,0.437,,
6/21/21,12:20,15,North,Count,Y (2),79,0.312,,
6/21/21,12:20,15,North,Count,Y (2),80,0.367,,
6/21/21,12:20,15,North,Count,Y (2),81,0.406,,
6/21/21,12:20,15,North,Count,Y (2),82,0.363,,
6/21/21,12:20,15,North,Count,Y (2),83,0.395,,
6/21/21,12:20,15,North,Count,Y (2),84,0.304,,
6/21/21,12:20,15,North,Count,Y (2),85,0.297,,
6/21/21,12:20,15,North,Count,Y (2),86,0.226,,
6/21/21,12:20,15,North,Count,Y (2),87,0.246,,
6/21/21,12:20,15,North,Count,Y (2),88,0.338,,
6/21/21,12:20,15,North,Count,Y (2),89,0.327,,
6/21/21,12:20,15,North,Count,Y (2),90,0.339,,
6/21/21,12:20,15,North,Count,Y (2),91,0.262,,
6/21/21,12:20,15,North,Count,Y (2),92,0.255,,
6/21/21,12:20,15,North,Count,Y (2),93,0.254,,
6/21/21,12:20,15,North,Count,Y (2),94,0.267,,
6/21/21,12:20,15,North,Count,Y (2),95,0.327,,
6/21/21,12:20,15,North,Count,Y (2),96,0.240,,
6/21/21,12:20,15,North,Count,Y (2),97,0.227,,
6/21/21,12:20,15,North,Count,Y (2),98,0.272,,
6/21/21,12:20,15,North,Count,Y (2),99,0.303,,
6/21/21,12:20,15,North,Count,Y (2),100,0.319,,
6/21/21,12:20,15,North,Count,Y (2),101,0.259,,
6/21/21,12:20,15,North,Count,Y (2),102,0.382,,
6/21/21,12:20,15,North,Count,Y (2),103,0.300,,
6/21/21,12:20,15,North,Count,Y (2),104,0.263,,
6/21/21,12:20,15,North,Count,Y (2),105,0.285,,
6/21/21,12:20,15,North,Count,Y (2),106,0.327,,
6/21/21,12:20,15,North,Count,Y (2),107,0.271,,
6/21/21,12:20,15,North,Count,Y (2),108,0.333,,
6/21/21,12:20,15,North,Count,Y (2),109,0.262,,
6/21/21,12:20,15,North,Count,Y (2),110,0.290,,
6/21/21,12:20,15,North,Count,Y (2),111,0.352,,
6/21/21,12:20,15,North,Count,Y (2),112,0.351,,
6/21/21,12:20,15,North,Count,Y (2),113,0.260,,
6/21/21,12:20,15,North,Count,Y (2),114,0.340,,
6/21/21,12:20,15,North,Count,Y (2),115,0.289,,
6/21/21,12:20,15,North,Count,Y (2),116,0.388,,
6/21/21,12:20,15,North,Count,Y (2),117,0.350,,
6/21/21,12:20,15,North,Count,Y (2),118,0.233,,
6/21/21,12:20,15,North,Count,Y (2),119,0.322,,
6/21/21,12:20,15,North,Count,Y (2),120,0.334,,
6/21/21,12:20,15,North,Count,Y (2),121,0.290,,
6/21/21,12:20,15,North,Count,Y (2),122,0.255,,
6/21/21,12:20,15,North,Count,Y (2),123,0.238,,
6/21/21,12:20,15,North,Count,Y (2),124,0.323,,
6/21/21,12:20,15,East,Count,Y (4),1,0.386,,
6/21/21,12:20,15,East,Count,Y (4),2,0.371,,
6/21/21,12:20,15,East,Count,Y (4),3,0.364,,
6/21/21,12:20,15,East,Count,Y (4),4,0.314,,
6/21/21,12:20,15,East,Count,Y (4),5,0.336,,
6/21/21,12:20,15,East,Count,Y (4),6,0.297,,
6/21/21,12:20,15,East,Count,Y (4),7,0.328,,
6/21/21,12:20,15,East,Count,Y (4),8,0.496,,
6/21/21,12:20,15,East,Count,Y (4),9,0.188,,
6/21/21,12:20,15,East,Count,Y (4),10,0.384,,
6/21/21,12:20,15,East,Count,Y (4),11,0.266,,
6/21/21,12:20,15,East,Count,Y (4),12,0.355,,
6/21/21,12:20,15,East,Count,Y (4),13,0.337,,
6/21/21,12:20,15,East,Count,Y (4),14,0.204,,
6/21/21,12:20,15,East,Count,Y (4),15,0.300,,
6/21/21,12:20,15,East,Count,Y (4),16,0.428,,
6/21/21,12:20,15,East,Count,Y (4),17,0.399,,
6/21/21,12:20,15,East,Count,Y (4),18,0.358,,
6/21/21,12:20,15,East,Count,Y (4),19,0.371,,
6/21/21,12:20,15,East,Count,Y (4),20,0.379,,
6/21/21,12:20,15,East,Count,Y (4),21,0.479,,
6/21/21,12:20,15,East,Count,Y (4),22,0.362,,
6/21/21,12:20,15,East,Count,Y (4),23,0.351,,
6/21/21,12:20,15,East,Count,Y (4),24,0.295,,
6/21/21,12:20,15,East,Count,Y (4),25,0.256,,
6/21/21,12:20,15,East,Count,Y (4),26,0.371,,
6/21/21,12:20,15,East,Count,Y (4),27,0.367,,
6/21/21,12:20,15,East,Count,Y (4),28,0.310,,
6/21/21,12:20,15,East,Count,Y (4),29,0.378,,
6/21/21,12:20,15,East,Count,Y (4),30,0.288,,
6/21/21,12:20,15,East,Count,Y (4),31,0.362,,
6/21/21,12:20,15,East,Count,Y (4),32,0.337,,
6/21/21,12:20,15,East,Count,Y (4),33,0.311,,
6/21/21,12:20,15,East,Count,Y (4),34,0.362,,
6/21/21,12:20,15,East,Count,Y (4),35,0.371,,
6/21/21,12:20,15,East,Count,Y (4),36,0.391,,
6/21/21,12:20,15,East,Count,Y (4),37,0.380,,
6/21/21,12:20,15,East,Count,Y (4),38,0.367,,
6/21/21,12:20,15,East,Count,Y (4),39,0.320,,
6/21/21,12:20,15,East,Count,Y (4),40,0.288,,
6/21/21,12:20,15,East,Count,Y (4),41,0.345,,
6/21/21,12:20,15,East,Count,Y (4),42,0.324,,
6/21/21,12:20,15,East,Count,Y (4),43,0.393,,
6/21/21,12:20,15,East,Count,Y (4),44,0.317,,
6/21/21,12:20,15,East,Count,Y (4),45,0.360,,
6/21/21,12:20,15,East,Count,Y (4),46,0.365,,
6/21/21,12:20,15,East,Count,Y (4),47,0.376,,
6/21/21,12:20,15,East,Count,Y (4),48,0.311,,
6/21/21,12:20,15,East,Count,Y (4),49,0.369,,
6/21/21,12:20,15,East,Count,Y (4),50,0.372,,
6/21/21,12:20,15,East,Count,Y (4),51,0.262,,
6/21/21,12:20,15,East,Count,Y (4),52,0.369,,
6/21/21,12:20,15,East,Count,Y (4),53,0.346,,
6/21/21,12:20,15,East,Count,Y (4),54,0.246,,
6/21/21,12:20,15,East,Count,Y (4),55,0.391,,
6/21/21,12:20,15,East,Count,Y (4),56,0.256,,
6/21/21,12:20,15,East,Count,Y (4),57,0.415,,
6/21/21,12:20,15,East,Count,Y (4),58,0.402,,
6/21/21,12:20,15,East,Count,Y (4),59,0.355,,
6/21/21,12:20,15,East,Count,Y (4),60,0.266,,
6/21/21,12:20,15,East,Count,Y (4),61,0.299,,
6/21/21,12:20,15,East,Count,Y (4),62,0.228,,
6/21/21,12:20,15,East,Count,Y (4),63,0.293,,
6/21/21,12:20,15,East,Count,Y (4),64,0.220,,
6/21/21,12:20,15,East,Count,Y (4),65,0.336,,
6/21/21,12:20,15,East,Count,Y (4),66,0.333,,
6/21/21,12:20,15,East,Count,Y (4),67,0.303,,
6/21/21,12:20,15,East,Count,Y (4),68,0.315,,
6/21/21,12:20,15,East,Count,Y (4),69,0.218,,
6/21/21,12:20,15,East,Count,Y (4),70,0.244,,
6/21/21,12:20,15,East,Count,Y (4),71,0.417,,
6/21/21,12:20,15,East,Count,Y (4),72,0.326,,
6/21/21,12:20,15,East,Count,Y (4),73,0.311,,
6/21/21,12:20,15,East,Count,Y (4),74,0.273,,
6/21/21,12:20,15,East,Count,Y (4),75,0.264,,
6/21/21,12:20,15,East,Count,Y (4),76,0.419,,
6/21/21,12:20,15,East,Count,Y (4),77,0.348,,
6/21/21,12:20,15,East,Count,Y (4),78,0.338,,
6/21/21,12:20,15,East,Count,Y (4),79,0.316,,
6/21/21,12:20,15,East,Count,Y (4),80,0.388,,
6/21/21,12:20,15,East,Count,Y (4),81,0.243,,
6/21/21,12:20,15,East,Count,Y (4),82,0.286,,
6/21/21,12:20,15,East,Count,Y (4),83,0.405,,
6/21/21,12:20,15,East,Count,Y (4),84,0.426,,
6/21/21,12:20,15,East,Count,Y (4),85,0.264,,
6/21/21,12:20,15,East,Count,Y (4),86,0.324,,
6/21/21,12:20,15,East,Count,Y (4),87,0.328,,
6/21/21,12:20,15,East,Count,Y (4),88,0.270,,
6/21/21,12:20,15,East,Count,Y (4),89,0.330,,
6/21/21,12:20,15,East,Count,Y (4),90,0.224,,
6/21/21,12:20,15,East,Count,Y (4),91,0.285,,
6/21/21,12:20,15,East,Count,Y (4),92,0.321,,
6/21/21,12:20,15,East,Count,Y (4),93,0.327,,
6/21/21,12:20,15,East,Count,Y (4),94,0.349,,
6/21/21,12:20,15,East,Count,Y (4),95,0.360,,
6/21/21,12:20,15,East,Count,Y (4),96,0.349,,
6/21/21,12:20,15,East,Count,Y (4),97,0.312,,
6/21/21,12:20,15,East,Count,Y (4),98,0.339,,
6/21/21,12:20,15,East,Count,Y (4),99,0.231,,
6/21/21,12:20,15,East,Count,Y (4),100,0.377,,
6/21/21,12:20,15,East,Count,Y (4),101,0.381,,
6/21/21,12:20,15,East,Count,Y (4),102,0.408,,
6/21/21,12:20,15,East,Count,Y (4),103,0.461,,
6/21/21,12:20,15,East,Count,Y (4),104,0.365,,
6/21/21,12:20,15,East,Count,Y (4),105,0.396,,
6/21/21,12:20,15,East,Count,Y (4),106,0.361,,
6/21/21,12:20,15,East,Count,Y (4),107,0.326,,
6/21/21,12:20,15,East,Count,Y (4),108,0.289,,
6/21/21,12:20,15,East,Count,Y (4),109,0.383,,
6/21/21,12:20,15,East,Count,Y (4),110,0.391,,
6/21/21,12:20,15,East,Count,Y (4),111,0.240,,
6/21/21,12:20,15,East,Count,Y (4),112,0.278,,
6/21/21,12:20,15,East,Count,Y (4),113,0.235,,
6/21/21,12:20,15,East,Count,Y (4),114,0.312,,
6/21/21,12:20,15,East,Count,Y (4),115,0.332,,
6/21/21,12:20,15,East,Count,Y (4),116,0.310,,
6/21/21,12:20,15,East,Count,Y (4),117,0.235,,
6/21/21,12:20,15,East,Count,Y (4),118,0.305,,
6/21/21,12:20,15,East,Count,Y (4),119,0.258,,
6/21/21,12:20,15,East,Count,Y (4),120,0.241,,
6/21/21,12:20,15,East,Count,Y (4),121,0.227,,
6/21/21,12:20,15,East,Count,Y (4),122,0.341,,
6/21/21,12:20,15,East,Count,Y (4),123,0.270,,
6/21/21,12:20,15,East,Count,Y (4),124,0.235,,
6/21/21,12:20,15,East,Count,Y (4),125,0.309,,
6/21/21,12:20,15,East,Count,Y (4),126,0.391,,
6/21/21,12:20,15,East,Count,Y (4),127,0.397,,
6/21/21,12:20,15,East,Count,Y (4),128,0.305,,
6/21/21,12:20,15,East,Count,Y (4),129,0.311,,
6/21/21,12:20,15,East,Count,Y (4),130,0.386,,
6/21/21,12:20,15,East,Count,Y (4),131,0.415,,
6/21/21,12:20,15,East,Count,Y (4),132,0.425,,
6/21/21,12:20,15,East,Count,Y (4),133,0.352,,
6/21/21,12:20,15,East,Count,Y (4),134,0.351,,
6/21/21,12:20,15,East,Count,Y (4),135,0.359,,
6/21/21,12:20,15,East,Count,Y (4),136,0.336,,
6/21/21,12:20,15,East,Count,Y (4),137,0.367,,
6/21/21,12:20,15,East,Count,Y (4),138,0.314,,
6/21/21,12:20,15,East,Count,Y (4),139,0.300,,
6/21/21,12:20,15,East,Count,Y (4),140,0.375,,
6/21/21,12:20,15,East,Count,Y (4),141,0.275,,
6/21/21,12:20,15,East,Count,Y (4),142,0.275,,
6/21/21,12:20,15,East,Count,Y (4),143,0.399,,
6/21/21,12:20,15,East,Count,Y (4),144,0.366,,
6/21/21,12:20,15,East,Count,Y (4),145,0.411,,
6/21/21,12:20,15,East,Count,Y (4),146,0.337,,
6/21/21,12:20,15,East,Count,Y (4),147,0.273,,
6/21/21,12:20,15,East,Count,Y (4),148,0.282,,
6/21/21,12:20,15,East,Count,Y (4),149,0.360,,
6/21/21,12:20,15,East,Count,Y (4),150,0.429,,
6/21/21,12:20,15,East,Count,Y (4),151,0.318,,
6/21/21,12:20,15,East,Count,Y (4),152,0.274,,
6/21/21,12:20,15,East,Count,Y (4),153,0.402,,
6/21/21,12:20,15,East,Count,Y (4),154,0.335,,
6/21/21,12:20,15,East,Count,Y (4),155,0.399,,
6/21/21,12:20,15,East,Count,Y (4),156,0.382,,
6/21/21,12:20,15,East,Count,Y (4),157,0.375,,
6/21/21,12:20,15,East,Count,Y (4),158,0.344,,
6/21/21,12:20,15,East,Count,Y (4),159,0.378,,
6/21/21,12:20,15,East,Count,Y (4),160,0.261,,
6/21/21,12:20,15,East,Count,Y (4),161,0.345,,
6/21/21,12:20,15,East,Count,Y (4),162,0.398,,
6/21/21,12:20,15,East,Count,Y (4),163,0.433,,
6/21/21,12:20,15,East,Count,Y (4),164,0.357,,
6/21/21,12:20,15,East,Count,Y (4),165,0.321,,
6/21/21,12:20,15,East,Count,Y (4),166,0.355,,
6/21/21,12:20,15,East,Count,Y (4),167,0.276,,
6/21/21,12:20,15,East,Count,Y (4),168,0.329,,
6/21/21,12:20,15,East,Count,Y (4),169,0.287,,
6/21/21,12:20,15,East,Count,Y (4),170,0.322,,
6/21/21,12:20,15,East,Count,Y (4),171,0.358,,
6/21/21,12:20,15,East,Count,Y (4),172,0.303,,
6/21/21,12:20,15,East,Count,Y (4),173,0.398,,
6/21/21,12:20,15,East,Count,Y (4),174,0.344,,
6/21/21,12:20,15,East,Count,Y (4),175,0.345,,
6/21/21,12:20,15,East,Count,Y (4),176,0.277,,
6/21/21,12:20,15,East,Count,Y (4),177,0.314,,
6/21/21,12:20,15,East,Count,Y (4),178,0.315,,
6/21/21,12:20,15,East,Count,Y (4),179,0.339,,
6/21/21,12:20,15,East,Count,Y (4),180,0.323,,
6/21/21,12:20,15,East,Count,Y (4),181,0.404,,
6/21/21,12:20,15,East,Count,Y (4),182,0.321,,
6/21/21,12:20,15,East,Count,Y (4),183,0.244,,
6/21/21,12:20,15,East,Count,Y (4),184,0.361,,
6/21/21,12:20,15,East,Count,Y (4),185,0.323,,
6/21/21,12:20,15,East,Count,Y (4),186,0.287,,
6/21/21,12:20,15,East,Count,Y (4),187,0.154,,
6/21/21,12:20,15,East,Count,Y (4),188,0.334,,
6/21/21,12:20,15,East,Count,Y (4),189,0.375,,
6/21/21,12:20,15,East,Count,Y (4),190,0.366,,
6/21/21,12:20,15,East,Count,Y (4),191,0.390,,
6/21/21,12:20,15,East,Count,Y (4),192,0.382,,
6/21/21,12:20,15,East,Count,Y (4),193,0.349,,
6/21/21,12:20,15,East,Count,Y (4),194,0.428,,
6/21/21,12:20,15,East,Count,Y (4),195,0.380,,
6/21/21,12:20,15,East,Count,Y (4),196,0.420,,
6/21/21,12:20,15,East,Count,Y (4),197,0.315,,
6/21/21,12:20,15,East,Count,Y (4),198,0.223,,
6/21/21,12:20,15,East,Count,Y (4),199,0.364,,
6/21/21,12:20,15,East,Count,Y (4),200,0.386,,
6/21/21,12:20,15,East,Count,Y (4),201,0.327,,
6/21/21,12:20,15,East,Count,Y (4),202,0.278,,
6/21/21,12:20,15,East,Count,Y (4),203,0.352,,
6/21/21,12:20,15,East,Count,Y (4),204,0.352,,
6/21/21,12:20,15,East,Count,Y (4),205,0.436,,
6/21/21,12:20,15,East,Count,Y (4),206,0.348,,
