"","DATEOFYEAR","Year","INDIV_ID","INDIV_ID_Year","MORPH","POND","COHORT","SEX","WEIGHT","SVL","SVL_fit","SVL_fit_lwr","SVL_fit_upr","SVL_residual","SVL_residual_mean"
"163",1992-07-21,1992,"982","982_1992","Meta","10",1988,"Male",13.6,77,83.8084301289187,83.2499924996138,84.3586597126768,-6.8084301289187,-4.47504192046813
"164",2004-07-05,2004,"9807","9807_2004","Meta","1",2000,"Male",19.5,91,83.8084301289187,83.2499924996138,84.3586597126768,7.1915698710813,8.52490320441463
"165",2004-06-23,2004,"9807","9807_2004","Meta","1",2000,"Male",20.9,94,83.8084301289187,83.2499924996138,84.3586597126768,10.1915698710813,8.52490320441463
"166",2021-06-14,2021,"982000365435111","982000365435111_2021","Meta","5",2017,"Male",9.52,77,83.8084301289187,83.2499924996138,84.3586597126768,-6.8084301289187,-7.3084301289187
"167",2018-07-20,2018,"982000365435045","982000365435045_2018","Meta","8",2014,"Female",15.41,81,83.8084301289187,83.2499924996138,84.3586597126768,-2.8084301289187,-2.81167948657411
"168",2004-07-26,2004,"2000F","2000F_2004","Meta","12",2000,"Male",17.8,86,83.8084301289187,83.2499924996138,84.3586597126768,2.1915698710813,5.48889189154908
"169",2013-07-02,2013,"900118000002679","900118000002679_2013","Meta","12",2009,"Male",9.57,77,83.8084301289187,83.2499924996138,84.3586597126768,-6.8084301289187,-5.3084301289187
"170",2004-07-26,2004,"9001A","9001A_2004","Meta","9",2000,"Male",19.9,92,83.8084301289187,83.2499924996138,84.3586597126768,8.1915698710813,8.59658068265091
"171",2004-07-23,2004,"3100B","3100B_2004","Meta","12",2000,"Male",13.7,85,83.8084301289187,83.2499924996138,84.3586597126768,1.1915698710813,0.0291463163124348
"172",1992-07-16,1992,"780","780_1992","Meta","9",1988,"Female",30.1,96,83.8084301289187,83.2499924996138,84.3586597126768,12.1915698710813,9.84999808171422
"173",2004-07-26,2004,"3202B","3202B_2004","Meta","8",2000,"Female",13,82,83.8084301289187,83.2499924996138,84.3586597126768,-1.8084301289187,-0.602823915134845
"174",2005-08-08,2005,"1910B","1910B_2005","Meta","15",2001,"Female",8.6,69,83.8084301289187,83.2499924996138,84.3586597126768,-14.8084301289187,-8.38562717855283
"175",2004-08-11,2004,"2000F","2000F_2004","Meta","12",2000,"Male",18.3,86,83.8084301289187,83.2499924996138,84.3586597126768,2.1915698710813,5.48889189154908
"176",2004-07-28,2004,"9001A","9001A_2004","Meta","9",2000,"Male",19.4,92,83.8084301289187,83.2499924996138,84.3586597126768,8.1915698710813,8.59658068265091
"177",1992-07-15,1992,"4","4_1992","Meta","11",1988,"Female",24,88,83.8084301289187,83.2499924996138,84.3586597126768,4.1915698710813,0.297194333226011
"178",2005-07-11,2005,"2340A","2340A_2005","Meta","12",2001,"Female",10.7,78,83.8084301289187,83.2499924996138,84.3586597126768,-5.8084301289187,-3.34391118654139
"179",2004-07-01,2004,"9202A","9202A_2004","Meta","16",2000,"Female",18.8,80,83.8084301289187,83.2499924996138,84.3586597126768,-3.8084301289187,-4.64316154768164
"180",2004-07-01,2004,"2100C","2100C_2004","Meta","16",2000,"Male",16.1,81,83.8084301289187,83.2499924996138,84.3586597126768,-2.8084301289187,-1.70089855828985
"181",2013-06-12,2013,"900118000002621","900118000002621_2013","Meta","12",2009,"Male",11,82,83.8084301289187,83.2499924996138,84.3586597126768,-1.8084301289187,-5.22616769761769
"182",1995-08-07,1995,"3509","3509_1995","Meta","8",1991,"Female",26.1,85,83.8084301289187,83.2499924996138,84.3586597126768,1.1915698710813,5.14165059365163
"183",2004-07-06,2004,"2000G","2000G_2004","Meta","12",2000,"Male",12.7,80,83.8084301289187,83.2499924996138,84.3586597126768,-3.8084301289187,-1.23690384431311
"184",2021-06-21,2021,"982000365435111","982000365435111_2021","Meta","5",2017,"Male",9.77,76,83.8084301289187,83.2499924996138,84.3586597126768,-7.8084301289187,-7.3084301289187
"185",1992-07-06,1992,"646","646_1992","Meta","10",1988,"Female",18.8,83,83.8084301289187,83.2499924996138,84.3586597126768,-0.808430128918701,-2.5677844775877
"186",2004-06-23,2004,"2500E","2500E_2004","Meta","12",2000,"Male",15.2,84,83.8084301289187,83.2499924996138,84.3586597126768,0.191569871081299,7.16914196989002
"187",1992-07-06,1992,"619","619_1992","Meta","10",1988,"Female",13.3,78,83.8084301289187,83.2499924996138,84.3586597126768,-5.8084301289187,-5.3084301289187
"188",2002-07-11,2002,"129B","129B_2002","Meta","8",1998,"Female",21.7,93,83.8084301289187,83.2499924996138,84.3586597126768,9.1915698710813,5.41799997971372
"189",2004-07-29,2004,"9117","9117_2004","Meta","10",2000,"Male",12.9,80,83.8084301289187,83.2499924996138,84.3586597126768,-3.8084301289187,1.42541234096304
"190",2003-07-14,2003,"2070A","2070A_2003","Meta","8",1999,"Female",17,76,83.8084301289187,83.2499924996138,84.3586597126768,-7.8084301289187,-4.68966144756625
"191",1995-08-07,1995,"3790A","3790A_1995","Meta","9",1991,"Male",9.9,76,83.8084301289187,83.2499924996138,84.3586597126768,-7.8084301289187,-2.78512462039564
"192",2004-07-07,2004,"2404C","2404C_2004","Meta","11",2000,"Male",18.3,88,83.8084301289187,83.2499924996138,84.3586597126768,4.1915698710813,3.94148494270573
"193",2004-08-02,2004,"2200H","2200H_2004","Meta","9",2000,"Male",26.1,98,83.8084301289187,83.2499924996138,84.3586597126768,14.1915698710813,6.96866144781722
"194",2018-07-06,2018,"982000365435045","982000365435045_2018","Meta","8",2014,"Female",18.52,80,83.8084301289187,83.2499924996138,84.3586597126768,-3.8084301289187,-2.81167948657411
"195",2003-07-24,2003,"1009","1009_2003","Meta","8",1999,"Female",18.5,81,83.8084301289187,83.2499924996138,84.3586597126768,-2.8084301289187,-2.8084301289187
"196",1992-07-30,1992,"4","4_1992","Meta","11",1988,"Female",24.1,89,83.8084301289187,83.2499924996138,84.3586597126768,5.1915698710813,0.297194333226011
"197",1992-07-15,1992,"609","609_1992","Meta","11",1988,"Male",21.5,84,83.8084301289187,83.2499924996138,84.3586597126768,0.191569871081299,-0.378448796915907
"198",2004-07-01,2004,"9807","9807_2004","Meta","1",2000,"Male",19,92,83.8084301289187,83.2499924996138,84.3586597126768,8.1915698710813,8.52490320441463
"199",2005-08-11,2005,"2340A","2340A_2005","Meta","12",2001,"Female",12.5,81,83.8084301289187,83.2499924996138,84.3586597126768,-2.8084301289187,-3.34391118654139
"200",2005-07-28,2005,"1770B","1770B_2005","Meta","12",2001,"Female",17.5,82,83.8084301289187,83.2499924996138,84.3586597126768,-1.8084301289187,-0.852916500131675
"201",2004-07-02,2004,"2009A","2009A_2004","Meta","12",1999,"Male",10.3,82,85.3085999856698,84.8660780877154,85.7266545221043,-3.30859998566983,-3.82625197395657
"202",2013-07-19,2013,"43530C0638","43530C0638_2013","Meta","12",2008,"Male",14.52,85,85.3085999856698,84.8660780877154,85.7266545221043,-0.308599985669829,-0.641933319003163
"203",2005-08-08,2005,"9241","9241_2005","Meta","11",2000,"Male",26.9,90,85.3085999856698,84.8660780877154,85.7266545221043,4.69140001433017,4.27582112432681
"204",2005-06-30,2005,"3001B","3001B_2005","Meta","8",2000,"Female",26.1,96,85.3085999856698,84.8660780877154,85.7266545221043,10.6914000143302,5.06071509204264
"205",1993-07-31,1993,"808A","808A_1993","Meta","11",1988,"Male",13.7,76,85.3085999856698,84.8660780877154,85.7266545221043,-9.30859998566983,-2.79127919323345
"206",1996-07-22,1996,"3921","3921_1996","Meta","8",1991,"Female",22.6,80,85.3085999856698,84.8660780877154,85.7266545221043,-5.30859998566983,-2.13994642980759
"207",2014-07-24,2014,"900118000002644","900118000002644_2014","Meta","1",2009,"Male",14.03,82,85.3085999856698,84.8660780877154,85.7266545221043,-3.30859998566983,-2.9752666523365
"208",2005-07-11,2005,"2200H","2200H_2005","Meta","9",2000,"Male",20.6,98,85.3085999856698,84.8660780877154,85.7266545221043,12.6914000143302,6.96866144781722
"209",2005-07-15,2005,"2902D","2902D_2005","Meta","6",2000,"Male",10.2,83,85.3085999856698,84.8660780877154,85.7266545221043,-2.30859998566983,-5.53092701812198
"210",2005-08-19,2005,"3372","3372_2005","Meta","8",2000,"Male",37.6,98,85.3085999856698,84.8660780877154,85.7266545221043,12.6914000143302,11.6473441927011
"211",2003-07-14,2003,"707","707_2003","Meta","11",1998,"Female",21.3,86,85.3085999856698,84.8660780877154,85.7266545221043,0.691400014330171,3.53788162494074
"212",1996-07-05,1996,"3509","3509_1996","Meta","8",1991,"Female",26.8,89,85.3085999856698,84.8660780877154,85.7266545221043,3.69140001433017,5.14165059365163
"213",2005-07-15,2005,"2712","2712_2005","Meta","8",2000,"Female",37.8,101,85.3085999856698,84.8660780877154,85.7266545221043,15.6914000143302,14.1974031609815
"214",2005-08-08,2005,"3200B","3200B_2005","Meta","12",2000,"Male",9,80,85.3085999856698,84.8660780877154,85.7266545221043,-5.30859998566983,-2.72786637932263
"215",2005-08-08,2005,"2712","2712_2005","Meta","8",2000,"Female",41.9,102,85.3085999856698,84.8660780877154,85.7266545221043,16.6914000143302,14.1974031609815
"216",2005-06-28,2005,"2712","2712_2005","Meta","8",2000,"Female",25.7,94,85.3085999856698,84.8660780877154,85.7266545221043,8.69140001433017,14.1974031609815
"217",1993-07-06,1993,"780","780_1993","Meta","9",1988,"Female",27,96,85.3085999856698,84.8660780877154,85.7266545221043,10.6914000143302,9.84999808171422
"218",1993-08-05,1993,"609","609_1993","Meta","11",1988,"Male",22.3,85,85.3085999856698,84.8660780877154,85.7266545221043,-0.308599985669829,-0.378448796915907
"219",2003-06-26,2003,"209D","209D_2003","Meta","10",1998,"Male",14.9,89,85.3085999856698,84.8660780877154,85.7266545221043,3.69140001433017,1.4600484601666
"220",2004-07-21,2004,"2003A","2003A_2004","Meta","5",1999,"Male",7.9,75,85.3085999856698,84.8660780877154,85.7266545221043,-10.3085999856698,-6.64182008116908
"221",2005-07-28,2005,"2404B","2404B_2005","Meta","12",2000,"Female",21.1,90,85.3085999856698,84.8660780877154,85.7266545221043,4.69140001433017,6.29146795703062
"222",2004-06-28,2004,"1009B","1009B_2004","Meta","8",1999,"Female",15.7,82,85.3085999856698,84.8660780877154,85.7266545221043,-3.30859998566983,-6.02245185893522
"223",2003-06-23,2003,"400F","400F_2003","Meta","1",1998,"Female",11.9,81,85.3085999856698,84.8660780877154,85.7266545221043,-4.30859998566983,-5.3895104713784
"224",2019-07-18,2019,"982000167212734","982000167212734_2019","Meta","6",2014,"Female",11.98,80,85.3085999856698,84.8660780877154,85.7266545221043,-5.30859998566983,-2.65291638721139
"225",2005-08-31,2005,"2707A","2707A_2005","Meta","11",2000,"Male",19.4,84,85.3085999856698,84.8660780877154,85.7266545221043,-1.30859998566983,-3.77438348435737
"226",2021-06-28,2021,"985170001692659","985170001692659_2021","Meta","5",2016,"Male",12.19,81,85.3085999856698,84.8660780877154,85.7266545221043,-4.30859998566983,-4.80859998566983
"227",2006-07-12,2006,"2310C","2310C_2006","Meta","11",2001,"Male",23.8,85,85.3085999856698,84.8660780877154,85.7266545221043,-0.308599985669829,4.91963557562969
"228",2005-06-30,2005,"9001A","9001A_2005","Meta","8",2000,"Male",14.2,91,85.3085999856698,84.8660780877154,85.7266545221043,5.69140001433017,8.59658068265091
"229",2013-07-10,2013,"43530C0638","43530C0638_2013","Meta","12",2008,"Male",12.91,85,85.3085999856698,84.8660780877154,85.7266545221043,-0.308599985669829,-0.641933319003163
"230",2005-07-15,2005,"3372","3372_2005","Meta","8",2000,"Male",26.9,97,85.3085999856698,84.8660780877154,85.7266545221043,11.6914000143302,11.6473441927011
"231",2014-07-25,2014,"900118000002755","900118000002755_2014","Meta","12",2009,"Male",10.7,75,85.3085999856698,84.8660780877154,85.7266545221043,-10.3085999856698,-9.68355752148205
"232",2013-06-28,2013,"982000167193571","982000167193571_2013","Meta","10",2008,"Female",9.79,73,85.3085999856698,84.8660780877154,85.7266545221043,-12.3085999856698,-6.73070335908611
"233",2005-07-22,2005,"2712","2712_2005","Meta","8",2000,"Female",36.6,99,85.3085999856698,84.8660780877154,85.7266545221043,13.6914000143302,14.1974031609815
"234",2003-06-23,2003,"129B","129B_2003","Meta","8",1998,"Female",18,84,85.3085999856698,84.8660780877154,85.7266545221043,-1.30859998566983,5.41799997971372
"235",2014-07-21,2014,"900118000002644","900118000002644_2014","Meta","1",2009,"Male",14.51,81,85.3085999856698,84.8660780877154,85.7266545221043,-4.30859998566983,-2.9752666523365
"236",1995-07-29,1995,"1900","1900_1995","Meta","12",1990,"Female",11,74,85.3085999856698,84.8660780877154,85.7266545221043,-11.3085999856698,-12.1972790956447
"237",2005-08-31,2005,"2500F","2500F_2005","Meta","11",2000,"Female",30.5,90,85.3085999856698,84.8660780877154,85.7266545221043,4.69140001433017,4.51764264047486
"238",1993-07-31,1993,"4","4_1993","Meta","11",1988,"Female",25.2,90,85.3085999856698,84.8660780877154,85.7266545221043,4.69140001433017,0.297194333226011
"239",2005-07-27,2005,"2902D","2902D_2005","Meta","6",2000,"Male",9.8,81,85.3085999856698,84.8660780877154,85.7266545221043,-4.30859998566983,-5.53092701812198
"240",2021-07-21,2021,"985170001692659","985170001692659_2021","Meta","5",2016,"Male",12.22,80,85.3085999856698,84.8660780877154,85.7266545221043,-5.30859998566983,-4.80859998566983
"241",2013-07-19,2013,"4358751A5A","4358751A5A_2013","Meta","12",2008,"Male",15.1,87,85.3085999856698,84.8660780877154,85.7266545221043,1.69140001433017,1.69140001433017
"242",2006-06-28,2006,"1770B","1770B_2006","Meta","12",2001,"Female",17.3,84,85.3085999856698,84.8660780877154,85.7266545221043,-1.30859998566983,-0.852916500131675
"243",1993-08-05,1993,"646","646_1993","Meta","10",1988,"Female",18.6,83,85.3085999856698,84.8660780877154,85.7266545221043,-2.30859998566983,-2.5677844775877
"244",2003-07-22,2003,"276A","276A_2003","Meta","12",1998,"Male",9.7,78,85.3085999856698,84.8660780877154,85.7266545221043,-7.30859998566983,-6.19200985588993
"245",1993-07-12,1993,"1215","1215_1993","Meta","11",1988,"Female",14.6,80,85.3085999856698,84.8660780877154,85.7266545221043,-5.30859998566983,-4.80859998566983
"246",2005-07-27,2005,"9001A","9001A_2005","Meta","8",2000,"Male",30.4,97,85.3085999856698,84.8660780877154,85.7266545221043,11.6914000143302,8.59658068265091
"247",2013-06-27,2013,"4358751A5A","4358751A5A_2013","Meta","1",2008,"Male",15.78,88,85.3085999856698,84.8660780877154,85.7266545221043,2.69140001433017,1.69140001433017
"248",1993-08-05,1993,"982","982_1993","Meta","11",1988,"Male",17.3,77,85.3085999856698,84.8660780877154,85.7266545221043,-8.30859998566983,-4.47504192046813
"249",2005-06-28,2005,"2500C","2500C_2005","Meta","11",2000,"Male",14.9,83,85.3085999856698,84.8660780877154,85.7266545221043,-2.30859998566983,-0.781688783554095
"250",2004-07-23,2004,"2009A","2009A_2004","Meta","12",1999,"Male",11.1,82,85.3085999856698,84.8660780877154,85.7266545221043,-3.30859998566983,-3.82625197395657
"251",2019-07-24,2019,"982000167212734","982000167212734_2019","Meta","6",2014,"Female",12.59,80,85.3085999856698,84.8660780877154,85.7266545221043,-5.30859998566983,-2.65291638721139
"252",2013-07-23,2013,"900118000002639","900118000002639_2013","Meta","1",2008,"Female",16.34,89,85.3085999856698,84.8660780877154,85.7266545221043,3.69140001433017,3.99952713531304
"253",2005-07-27,2005,"3372","3372_2005","Meta","8",2000,"Male",36,95,85.3085999856698,84.8660780877154,85.7266545221043,9.69140001433017,11.6473441927011
"254",2014-07-18,2014,"900118000002755","900118000002755_2014","Meta","12",2009,"Male",10.04,75,85.3085999856698,84.8660780877154,85.7266545221043,-10.3085999856698,-9.68355752148205
"255",2013-07-10,2013,"435B22680B","435B22680B_2013","Meta","12",2008,"Male",13.4,80,85.3085999856698,84.8660780877154,85.7266545221043,-5.30859998566983,-8.8615833831114
"256",2013-07-10,2013,"4358751A5A","4358751A5A_2013","Meta","12",2008,"Male",15.88,86,85.3085999856698,84.8660780877154,85.7266545221043,0.691400014330171,1.69140001433017
"257",2004-07-26,2004,"74C","74C_2004","Meta","12",1999,"Male",14.9,82,85.3085999856698,84.8660780877154,85.7266545221043,-3.30859998566983,-6.22963619229845
"258",2004-07-02,2004,"24E","24E_2004","Meta","6",1999,"Male",17.2,87,85.3085999856698,84.8660780877154,85.7266545221043,1.69140001433017,0.100417383583637
"259",2013-07-24,2013,"900118000002718","900118000002718_2013","Meta","12",2008,"Male",11.79,79,85.3085999856698,84.8660780877154,85.7266545221043,-6.30859998566983,-6.30859998566983
"260",2012-07-25,2012,"435867217D","435867217D_2012","Meta","8",2007,"Male",22.56,92,85.3085999856698,84.8660780877154,85.7266545221043,6.69140001433017,3.92847801445332
"261",1995-08-07,1995,"2413","2413_1995","Meta","9",1990,"Female",12.6,82,85.3085999856698,84.8660780877154,85.7266545221043,-3.30859998566983,-0.227866379322627
"262",2005-07-15,2005,"9241","9241_2005","Meta","11",2000,"Male",15.5,86,85.3085999856698,84.8660780877154,85.7266545221043,0.691400014330171,4.27582112432681
"263",2005-07-22,2005,"2500C","2500C_2005","Meta","11",2000,"Male",22.7,84,85.3085999856698,84.8660780877154,85.7266545221043,-1.30859998566983,-0.781688783554095
"264",2005-07-26,2005,"2500C","2500C_2005","Meta","11",2000,"Male",24.7,84,85.3085999856698,84.8660780877154,85.7266545221043,-1.30859998566983,-0.781688783554095
"265",2013-07-25,2013,"43530C0638","43530C0638_2013","Meta","12",2008,"Male",12.79,84,85.3085999856698,84.8660780877154,85.7266545221043,-1.30859998566983,-0.641933319003163
"266",2003-06-23,2003,"421B","421B_2003","Meta","1",1998,"Female",17.7,88,85.3085999856698,84.8660780877154,85.7266545221043,2.69140001433017,2.79962280088837
"267",2005-07-11,2005,"2404B","2404B_2005","Meta","12",2000,"Female",17.7,91,85.3085999856698,84.8660780877154,85.7266545221043,5.69140001433017,6.29146795703062
"268",1993-08-05,1993,"808A","808A_1993","Meta","11",1988,"Male",15.1,77,85.3085999856698,84.8660780877154,85.7266545221043,-8.30859998566983,-2.79127919323345
"269",2005-08-08,2005,"2901C","2901C_2005","Meta","8",2000,"Male",25,85,85.3085999856698,84.8660780877154,85.7266545221043,-0.308599985669829,5.77811517021031
"270",2005-07-29,2005,"9241","9241_2005","Meta","11",2000,"Male",23.9,88,85.3085999856698,84.8660780877154,85.7266545221043,2.69140001433017,4.27582112432681
"271",2012-07-07,2012,"435867217D","435867217D_2012","Meta","8",2007,"Male",22.27,90,85.3085999856698,84.8660780877154,85.7266545221043,4.69140001433017,3.92847801445332
"272",1993-07-31,1993,"646","646_1993","Meta","10",1988,"Female",18.3,83,85.3085999856698,84.8660780877154,85.7266545221043,-2.30859998566983,-2.5677844775877
"273",2003-07-17,2003,"129B","129B_2003","Meta","8",1998,"Female",26.2,94,85.3085999856698,84.8660780877154,85.7266545221043,8.69140001433017,5.41799997971372
"274",2012-06-30,2012,"1492","1492_2012","Meta","6",2007,"Female",20.78,83,85.3085999856698,84.8660780877154,85.7266545221043,-2.30859998566983,-0.601980680847094
"275",2005-07-15,2005,"9117","9117_2005","Meta","12",2000,"Male",13.1,83,85.3085999856698,84.8660780877154,85.7266545221043,-2.30859998566983,1.42541234096304
