,ID,INDIV_ID,DATEOFYEAR,SEASONDAY,RECAPTURE,Pond,MORPH,COHORT,SEX,CLIP,SVL,TOTAL,WEIGHT,CONDITION,CLOACA,GILL,COMMENT,Date_Sample_FS,FS_Density_Pond,log_FS_Density_Pond,SE_Density,lower_density,upper_density,FS_Biomass_Pond_m3,log_FS_Biomass_Pond_m3,SE_Biomass,lower_biomass,upper_biomass,Biomass_Per_FS_Pond,SE_Indiv,lower_indiv,upper_indiv,Week,Hydroperiod,FS_Biomass_Max_Pond,FS_Biomass_Mode_Pond
323,55063,435A797D01,7/11/22,22,yes,8,Meta,2008,Female,NA,89,157,26500,sl fat,sl sw,,,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
324,55062,982000365434890,7/11/22,22,yes,8,Meta,NA,Male,NA,94,179,27530,sl fat,sw,,Elliot stomach pump 21; No FS 2,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
325,55061,982091066167290,7/11/22,22,yes,8,Meta,NA,Male,NA,89,165,21600,sl fat,sw,,Elliot stomach pump 20; L FS 4,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
326,55060,985170001800545,7/11/22,22,yes,8,Meta,NA,Female,NA,85,153,23890,sl fat,sl sw,,Elliot stomach pump 19; M FS 3,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
327,55059,982091066167332,7/11/22,22,yes,8,Meta,NA,Male,NA,96,181,30050,sl fat,sw,,Elliot stomach pump 18; M FS 2,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
328,55058,985170002017106,7/11/22,22,yes,8,Meta,NA,Female,NA,97,183,33540,fat,sl sw,,Elliot stomach pump 17; H FS 1,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
329,55057,982091066165094,7/11/22,22,yes,8,Meta,NA,Female,NA,89,165,30230,fat,sl sw,,Elliot stomach pump 16; H FS 2,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
330,55056,434D432441,7/11/22,22,yes,8,Meta,2008,Male,NA,97,190,36110,fat,sw,,1+7,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
331,55055,982091066167278,7/11/22,22,yes,8,Meta,NA,Female,NA,94,172,30520,sl fat,sl sw,,Elliot stomach pump 15; H FS 5,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
332,55054,982000365435045,7/11/22,22,yes,8,Meta,2014,Female,NA,90,171,29040,fat,sl sw,,Elliot stomach pump 14; L FS 1,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
333,55053,3100,7/11/22,22,yes,8,Meta,2001,Male,3100,105,202,39200,fat,sw,,4+7,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
334,55052,982000167194011,7/11/22,22,yes,8,Meta,2015,Male,NA,84,163,20560,sl fat,sw,,Elliot stomach pump 13; M FS 1; notch in top and bottom of tail,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
335,55051,982000167194693,7/11/22,22,yes,8,Meta,2012,Female,NA,86,156,23440,sl fat,sw,,Elliot stomach pump 12; H FS 4; pain in Ems ass,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
336,55049,900118000002813,7/11/22,22,yes,8,Meta,2010,Female,NA,89,164,25800,sl fat,sl sw,,Elliot stomach pump 11; M FS 5,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
337,55048,340C,7/11/22,22,yes,8,Meta,2001,Male,340,97,183,32020,fat,sl sw,,,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
338,55047,982000167193199,7/11/22,22,yes,8,Meta,2012,Female,NA,98,180,31230,sl fat,sl sw,,2+10; Elliot stomach pump 10; M FS 4,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
339,55046,982000365434928,7/11/22,22,yes,8,Meta,NA,Male,NA,96,186,29530,sl fat,sw,,Elliot stomach pump 9; L FS 3,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
340,55045,1340A,7/11/22,22,yes,8,Meta,2001,Male,1340,105,203,36720,sl fat,sw,,4+7,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
341,55044,900118000002846,7/11/22,22,yes,8,Meta,NA,Female,NA,90,164,28840,sl fat,sw,,Elliot stomach pump 8; L FS 2,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
342,55043,982000167211706,7/11/22,22,yes,8,Meta,NA,Male,NA,93,175,25440,fat,sw,,Elliot stomach pump 7; H FS 3,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
343,55042,1004E,7/11/22,22,yes,8,Meta,2000,Male,1004,98,184,32140,sl fat,sw,,40+70,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
344,55041,982091066167420,7/11/22,22,yes,8,Meta,2020,Female,NA,79,145,17790,sl fat,sl sw,,Elliot stomach pump 6,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
345,55040,435C33424D,7/11/22,22,yes,8,Meta,NA,Male,NA,92,181,30000,fat,sw,,,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
346,55039,1077B,7/11/22,22,yes,8,Meta,1999,Male,1077,93,174,27690,sl fat,sw,,400+700; chunk out of bottom of tailtip,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
347,55038,982000167212734,7/11/22,22,yes,8,Meta,2014,Female,NA,91,170,25450,fat,sw,,Elliot stomach pump 5; No FS 5,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
348,55037,210B,7/11/22,22,yes,8,Meta,2001,Female,210,96,178,44190,fat,sw,,4+7,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
349,55036,900118000002910,7/11/22,22,yes,8,Meta,2011,Female,NA,100,181,32650,sl fat,sw,,Elliot stomach pump 4; L FS 5,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
350,55035,4359596709,7/11/22,22,yes,8,Meta,2008,Female,NA,94,178,37100,fat,sl sw,,1+7,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
351,55034,1492,7/11/22,22,yes,8,Meta,NA,Male,1492,99,199,36140,fat,sl sw,,,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
352,55033,982091066165252,7/11/22,22,yes,8,Meta,NA,Male,NA,93,179,30680,fat,sw,,Elliot stomach pump 3; No FS 3,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
353,55032,982000167212133,7/11/22,22,yes,8,Meta,NA,Male,NA,92,164,24800,sl fat,sw,,Elliot stomach pump 2; No FS 4,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
354,55031,9882,7/11/22,22,yes,8,Meta,NA,Female,9882,94,169,29470,sl fat,sl sw,,Spot between eyes,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
355,55030,982091066167345,7/11/22,22,Yes,8,Meta,NA,Male,NA,90,172,29820,sl fat,sl sw,,Elliot stomach pump 1; No FS 1,7/13/22,3.232758621,1.442853937,0.302709944,1.140143993,1.74556388,8.814111111,2.283821259,0.448422545,1.835398715,2.732243804,2.175672399,0.481508336,1.694164063,2.657180735,28,Semi-permanent,3.666796206,2.4
356,55832,4353144D2B,7/21/22,32,yes,11,Meta,2008,Male,NA,95,187,26700,sl fat,sl sw,,"1+7; no new pap smell, experienced pap smell; ""his paps have been somewhere""; ""those paps have been around""",7/20/22,1.84729064,1.04636789,0.449693849,0.59667404,1.496061739,6.025045251,1.949481657,0.739363458,1.210118199,2.688845115,1.657935014,0.959517705,0.698417309,2.617452719,29,Semi-permanent,3.806947085,0
357,55831,982000365435107,7/21/22,32,yes,11,Meta,2014,Male,NA,96,188,23720,sl fat,sl sw,,The gray ghost,7/20/22,1.84729064,1.04636789,0.449693849,0.59667404,1.496061739,6.025045251,1.949481657,0.739363458,1.210118199,2.688845115,1.657935014,0.959517705,0.698417309,2.617452719,29,Semi-permanent,3.806947085,0
358,55830,985170001994806,7/21/22,32,yes,11,Meta,NA,Female,NA,95,168,19280,not fat,not sw,,Missing 70 toe; webbed 200 and 400 toes; scar on back left ankle,7/20/22,1.84729064,1.04636789,0.449693849,0.59667404,1.496061739,6.025045251,1.949481657,0.739363458,1.210118199,2.688845115,1.657935014,0.959517705,0.698417309,2.617452719,29,Semi-permanent,3.806947085,0
359,55873,985170001706051,7/21/22,32,yes,15,Meta,NA,Female,NA,88,164,29710,fat,sl sw,,,7/20/22,756.5681445,6.630113493,0.032127251,6.597986242,6.662240744,1326.196939,7.190824432,0.056499347,7.134325085,7.24732378,1.753289677,0.083239681,1.670049996,1.836529359,29,Temporary,4.590599996,1.9
360,55872,982000167211662,7/21/22,32,yes,15,Meta,2011,Female,NA,95,182,37690,very fat,sw,,1+10,7/20/22,756.5681445,6.630113493,0.032127251,6.597986242,6.662240744,1326.196939,7.190824432,0.056499347,7.134325085,7.24732378,1.753289677,0.083239681,1.670049996,1.836529359,29,Temporary,4.590599996,1.9
361,55871,982091066167264,7/21/22,32,yes,15,Meta,NA,Male,NA,88,167,21110,sl fat,sw,,,7/20/22,756.5681445,6.630113493,0.032127251,6.597986242,6.662240744,1326.196939,7.190824432,0.056499347,7.134325085,7.24732378,1.753289677,0.083239681,1.670049996,1.836529359,29,Temporary,4.590599996,1.9
362,55870,900118000002907,7/21/22,32,yes,15,Meta,2012,Female,NA,96,188,31150,fat,sw,,,7/20/22,756.5681445,6.630113493,0.032127251,6.597986242,6.662240744,1326.196939,7.190824432,0.056499347,7.134325085,7.24732378,1.753289677,0.083239681,1.670049996,1.836529359,29,Temporary,4.590599996,1.9
363,55869,982091066164617,7/21/22,32,yes,15,Meta,NA,Male,NA,85,153,22240,fat,sw,,"Growth on 400 toe; ""no one gives a shit about derivative cloacas""",7/20/22,756.5681445,6.630113493,0.032127251,6.597986242,6.662240744,1326.196939,7.190824432,0.056499347,7.134325085,7.24732378,1.753289677,0.083239681,1.670049996,1.836529359,29,Temporary,4.590599996,1.9
364,55875,982091066164853,7/21/22,32,no,6,Meta,NA,Male,NA,93,172,21760,sl fat,sl sw,,,7/20/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Semi-permanent,0,0
365,55874,982091066164806,7/21/22,32,no,6,Meta,NA,Female,NA,81,138,12920,not fat,not sw,,,7/20/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Semi-permanent,0,0
366,55868,210B,7/21/22,32,yes,8,Meta,2001,Female,210,98,178,40310,very fat,sl sw,,4+7; got some lumps (caddis),7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
367,55867,150B,7/21/22,32,yes,8,Meta,2001,Female,150,99,187,32160,sl fat,sl sw,,"4+7; ""gonna need to start taking pictures of their cloacas"" -howard",7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
368,55866,9882,7/21/22,32,yes,8,Meta,NA,Female,9882,97,170,27160,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
369,55865,1710A,7/21/22,32,yes,8,Meta,2001,Female,1710,92,167,27040,sl fat,sl sw,,4+7,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
370,55864,1004E,7/21/22,32,yes,8,Meta,2000,Male,1004,97,185,28380,sl fat,sw,,40+70; Kentrell CTMax,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
371,55863,435C33424D,7/21/22,32,yes,8,Meta,NA,Male,NA,93,182,27940,sl fat,sw,,Forked 1000 toe,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
372,55862,982091066165094,7/21/22,32,yes,8,Meta,NA,Female,NA,91,167,26900,sl fat,sl sw,,"Almost certainly not 2008 (no idea why that was down); mary, mary, quite contrary (fidgety)",7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
373,55861,4359596709,7/21/22,32,yes,8,Meta,2008,Female,NA,96,181,35550,fat,sl sw,,1+7,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
374,55860,435A797D01,7/21/22,32,yes,8,Meta,2008,Female,NA,90,159,24770,sl fat,sl sw,,1+7,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
375,55859,982000167212489,7/21/22,32,yes,8,Meta,2012,Male,NA,96,181,21330,not fat,sl sw,,Clip grown in,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
376,55858,982000167194693,7/21/22,32,yes,8,Meta,2012,Female,NA,88,157,21590,sl fat,sl sw,,2+10,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
377,55857,982091066165124,7/21/22,32,yes,8,Meta,NA,Female,NA,88,159,20550,not fat,sl sw,,Still has injured 400,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
378,55856,982091066165252,7/21/22,32,yes,8,Meta,NA,Male,NA,93,180,28070,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
379,55855,900118000002982,7/21/22,32,yes,8,Meta,2011,Female,NA,92,169,30140,fat,sw,,Underbite,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
380,55853,982000167193199,7/21/22,32,yes,8,Meta,2012,Female,NA,99,183,27680,sl fat,sl sw,,2+10,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
381,55852,982000167212133,7/21/22,32,yes,8,Meta,2013,Male,NA,91,161,22190,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
382,55851,982091066167345,7/21/22,32,yes,8,Meta,NA,Male,NA,94,178,26300,sl fat,sl sw,,Kentrell CTMax,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
383,55850,982000167211706,7/21/22,32,yes,8,Meta,NA,Male,NA,92,173,21930,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
384,55849,900118000002813,7/21/22,32,yes,8,Meta,2010,Female,NA,92,166,22670,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
385,55848,982000365434928,7/21/22,32,yes,8,Meta,NA,Male,NA,97,187,26010,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
386,55847,982091066167278,7/21/22,32,yes,8,Meta,NA,Female,NA,94,173,28320,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
387,55846,900118000002910,7/21/22,32,yes,8,Meta,2011,Female,NA,100,181,30500,sl fat,not sw,,Clip mostly gone; Kentrell CTMax,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
388,55845,985170001798966,7/21/22,32,yes,8,Meta,NA,Female,NA,93,175,31030,fat,sl sw,,Data logger to be removed; some scarring where Star Oddi implanted,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
389,55844,3100,7/21/22,32,yes,8,Meta,2001,Male,3100,104,202,40160,very fat,sl sw,,4+7; grotesquely fat; nice eyes still (goldeny-silver),7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
390,55843,1492,7/21/22,32,yes,8,Meta,2007,Male,NA,99,196,33290,fat,sl sw,,Christopher columbus,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
391,55842,1340A,7/21/22,32,yes,8,Meta,2001,Male,1340,102,200,34720,sl fat,sw,,4+7,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
392,55841,434D432441,7/21/22,32,yes,8,Meta,2008,Male,NA,96,188,32050,fat,sw,,1+7; has mellowed out like a fine wine,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
393,55840,982091066164805,7/21/22,32,no,8,Meta,NA,Female,NA,93,175,29340,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
394,55839,985170001947994,7/21/22,32,yes,8,Meta,NA,Female,NA,100,189,30550,sl fat,sl sw,,Slicker than normal (shedding),7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
395,55838,982000167212734,7/21/22,32,yes,8,Meta,2014,Female,NA,89,168,21390,sl fat,sl sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
396,55837,900118000002894,7/21/22,32,yes,8,Meta,NA,Male,NA,88,170,21020,sl fat,sl sw,,Weird warts or something on hips,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
397,55836,985170001800545,7/21/22,32,yes,8,Meta,NA,Female,NA,87,158,21360,sl fat,not sw,,,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
398,55835,982000167194011,7/21/22,32,yes,8,Meta,2015,Male,NA,88,165,18270,sl fat,sw,,Spot on neck,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
399,55834,982091066167290,7/21/22,32,yes,8,Meta,NA,Male,NA,88,163,20530,not fat,sw,,"Asymetric paps (""thats just strange"" -em); ""papnormal""",7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
400,55833,982091066165058,7/21/22,32,yes,8,Meta,NA,Female?,NA,70,129,11230,not fat,sl sw,,Kentrell CTMax,7/20/22,0.383141762,0.324357551,0.198929016,0.125428535,0.523286567,1.326431674,0.844335623,0.365435476,0.478900148,1.209771099,0.576997778,0.576997778,-1.11022E-16,1.153995557,29,Semi-permanent,3.46198667,0
401,56039,982000167211706,7/29/22,40,yes,10,Meta,NA,Male,NA,93,174,20130,sl fat,sl sw,,,7/27/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Semi-permanent,0,0
